-1.5249989831611486, 0.8266228070175439
-1.2608191653786707, 0.8165350877192983
-1.0476465264784833, 0.8062280701754386
-0.8553343366143331, 0.7963596491228071
-0.6491143333604488, 0.7862719298245615
-0.49157294801919793, 0.776842105263158
-0.347952086553323, 0.7665350877192982
-0.20896546815260653, 0.7564473684210526
0.020443545106971772, 0.7467982456140352
0.22190728463353127, 0.7264035087719298
0.4280128935166361, 0.7064473684210527
0.601599995932645, 0.6812280701754386
0.71955330269259, 0.6566666666666667
